TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"7910176","Pokemon","SV06: Twilight Masquerade","Poltchageist - 021/167","","021/167","Common","Near Mint","0.13","0.10","1.3200","0.0100","0","0","0.1500",""
"7911501","Pokemon","SV06: Twilight Masquerade","Raifort","","161/167","Uncommon","Near Mint","0.09","0.04","1.3200","0.0100","2","0","0.1500",""
"7910596","Pokemon","SV06: Twilight Masquerade","Shinx","","066/167","Common","Near Mint","0.11","0.05","1.3200","0.0100","1","0","0.1500",""
"7911101","Pokemon","SV06: Twilight Masquerade","Skarmory","","119/167","Common","Near Mint","0.07","0.05","1.3200","0.0100","0","0","0.1500",""
"7910211","Pokemon","SV06: Twilight Masquerade","Teal Mask Ogerpon ex - 025/167","","025/167","Double Rare","Near Mint Holofoil","2.49","3.98","2.2800","0.9700","0","0","0.9900",""
"7911151","Pokemon","SV06: Twilight Masquerade","Varoom","","124/167","Common","Near Mint","0.04","0.03","1.3200","0.0100","0","0","0.1500",""
"8120229","Pokemon","SV07: Stellar Crown","Alcremie","","065/142","Rare","Near Mint Holofoil","0.15","0.05","1.3600","0.0500","0","0","0.1500",""
"8119729","Pokemon","SV07: Stellar Crown","Applin","","012/142","Common","Near Mint","0.07","0.04","1.3200","0.0100","1","0","0.1500",""
"8120739","Pokemon","SV07: Stellar Crown","Bouffalant","","119/142","Rare","Near Mint Holofoil","0.18","0.12","1.3500","0.0400","0","0","0.1500",""
"8121204","Pokemon","SV07: Stellar Crown","Bulbasaur","","143/142","Illustration Rare","Near Mint Holofoil","68.34","80.24","65.9100","60.9200","0","0","64.4000",""
"8119969","Pokemon","SV07: Stellar Crown","Carracosta","","038/142","Rare","Near Mint Holofoil","0.08","0.07","1.3200","0.0100","0","0","0.1500",""
"8119649","Pokemon","SV07: Stellar Crown","Celebi","","004/142","Uncommon","Near Mint","0.11","0.10","1.3200","0.0100","1","0","0.1500",""
"8120099","Pokemon","SV07: Stellar Crown","Charjabug","","052/142","Common","Near Mint","0.04","0.03","1.3200","0.0100","1","0","0.1500",""
"8120014","Pokemon","SV07: Stellar Crown","Chewtle","","043/142","Common","Near Mint","0.13","0.10","1.3200","0.0100","0","0","0.1500",""
"8120209","Pokemon","SV07: Stellar Crown","Comfey","","063/142","Common","Near Mint","0.07","0.05","1.3200","0.0100","0","0","0.1500",""
"8120434","Pokemon","SV07: Stellar Crown","Crabrawler","","087/142","Common","Near Mint","0.06","0.04","1.3200","0.0100","0","0","0.1500",""
"8120869","Pokemon","SV07: Stellar Crown","Dubwool","","125/142","Uncommon","Near Mint","0.06","0.04","1.3200","0.0100","0","0","0.1500",""
"8120059","Pokemon","SV07: Stellar Crown","Electivire","","047/142","Uncommon","Near Mint Reverse Holofoil","0.20","0.14","1.3800","0.0700","1","0","0.1500",""
"8120269","Pokemon","SV07: Stellar Crown","Espathra","","069/142","Common","Near Mint Reverse Holofoil","0.26","0.25","1.5100","0.2000","0","0","0.2000",""
"8119939","Pokemon","SV07: Stellar Crown","Finneon","","035/142","Common","Near Mint","0.06","0.05","1.3200","0.0100","0","0","0.1500",""
"8120764","Pokemon","SV07: Stellar Crown","Fletchling","","121/142","Common","Near Mint","0.08","0.05","1.3200","0.0100","0","0","0.1500",""
"8121054","Pokemon","SV07: Stellar Crown","Glass Trumpet","","135/142","Uncommon","Near Mint","0.08","0.05","1.3200","0.0100","1","0","0.1500",""
"8121089","Pokemon","SV07: Stellar Crown","Gravity Gemstone","","137/142","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","1","0","0.1500",""
"8120274","Pokemon","SV07: Stellar Crown","Greavard","","070/142","Common","Near Mint","0.08","0.05","1.3200","0.0100","2","0","0.1500",""
"8119699","Pokemon","SV07: Stellar Crown","Grubbin","","009/142","Common","Near Mint","0.06","0.05","1.3200","0.0100","2","0","0.1500",""
"8120689","Pokemon","SV07: Stellar Crown","Hoothoot","","114/142","Common","Near Mint","0.33","0.28","1.4900","0.1800","0","0","0.2400",""
"8121474","Pokemon","SV07: Stellar Crown","Hydrapple ex - 167/142","","167/142","Special Illustration Rare","Near Mint Holofoil","20.94","29.98","20.1900","18.7000","0","0","19.0000",""
"8120084","Pokemon","SV07: Stellar Crown","Joltik - 050/142","","050/142","Common","Near Mint","0.19","0.10","1.3500","0.0400","0","0","0.1500",""
"8121114","Pokemon","SV07: Stellar Crown","Kofu - 138/142","","138/142","Uncommon","Near Mint","0.09","0.08","1.3200","0.0100","2","0","0.1500",""
"8120894","Pokemon","SV07: Stellar Crown","Lechonk","","126/142","Common","Near Mint","0.08","0.04","1.3200","0.0100","1","0","0.1500",""
"8119639","Pokemon","SV07: Stellar Crown","Ledian - 003/142","","003/142","Rare","Near Mint Holofoil","0.10","0.10","1.3200","0.0100","0","0","0.1500",""
"8119659","Pokemon","SV07: Stellar Crown","Lileep - 005/142","","005/142","Common","Near Mint","0.07","0.03","1.3200","0.0100","0","0","0.1500",""
"8120304","Pokemon","SV07: Stellar Crown","Marowak","","073/142","Uncommon","Near Mint","0.08","0.04","1.3200","0.0100","2","0","0.1500",""
"8120599","Pokemon","SV07: Stellar Crown","Melmetal","","104/142","Rare","Near Mint Holofoil","0.08","0.05","1.3200","0.0100","0","0","0.1500",""
"8120169","Pokemon","SV07: Stellar Crown","Mewtwo","","059/142","Uncommon","Near Mint","0.24","0.16","1.3200","0.0100","0","0","0.1500",""
"8120404","Pokemon","SV07: Stellar Crown","Mienshao","","084/142","Uncommon","Near Mint","0.07","0.05","1.3200","0.0100","1","0","0.1500",""
"8121154","Pokemon","SV07: Stellar Crown","Occa Berry","","140/142","Uncommon","Near Mint Reverse Holofoil","0.11","0.12","1.3300","0.0200","1","0","0.1500",""
"8120489","Pokemon","SV07: Stellar Crown","Pangoro","","093/142","Uncommon","Near Mint","0.08","0.03","1.3200","0.0100","1","0","0.1500",""
"8120139","Pokemon","SV07: Stellar Crown","Pawmi","","056/142","Common","Near Mint","0.07","0.05","1.3200","0.0100","1","0","0.1500",""
"8119844","Pokemon","SV07: Stellar Crown","Salazzle","","024/142","Uncommon","Near Mint","0.05","0.05","1.3200","0.0100","1","0","0.1500",""
"8121259","Pokemon","SV07: Stellar Crown","Squirtle","","148/142","Illustration Rare","Near Mint Holofoil","73.72","90.34","76.5000","75.0000","0","0","73.4800",""
"8120479","Pokemon","SV07: Stellar Crown","Swalot","","092/142","Uncommon","Near Mint","0.17","0.11","1.3200","0.0100","1","0","0.1500",""
"8120669","Pokemon","SV07: Stellar Crown","Tauros","","112/142","Common","Near Mint","0.10","0.02","1.3200","0.0100","1","0","0.1500",""
"8119779","Pokemon","SV07: Stellar Crown","Toedscool","","017/142","Common","Near Mint Reverse Holofoil","0.14","0.13","1.3600","0.0500","0","0","0.1500",""
"8119784","Pokemon","SV07: Stellar Crown","Toedscruel","","018/142","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","1","0","0.1500",""
"8120119","Pokemon","SV07: Stellar Crown","Togedemaru","","054/142","Uncommon","Near Mint","0.05","0.04","1.3200","0.0100","1","0","0.1500",""
"8120749","Pokemon","SV07: Stellar Crown","Tornadus","","120/142","Uncommon","Near Mint","0.05","0.05","1.3200","0.0100","0","0","0.1500",""
"8120754","Pokemon","SV07: Stellar Crown","Tornadus","","120/142","Uncommon","Near Mint Reverse Holofoil","0.11","0.10","1.3600","0.0500","1","0","0.1500",""
"8120034","Pokemon","SV07: Stellar Crown","Veluza","","045/142","Uncommon","Near Mint","0.06","0.05","1.3200","0.0100","1","0","0.1500",""
"8120829","Pokemon","SV07: Stellar Crown","Wooloo","","124/142","Common","Near Mint","0.08","0.05","1.3200","0.0100","0","0","0.1500",""
"8297727","Pokemon","SV08: Surging Sparks","Alolan Diglett","","122/191","Common","Near Mint","0.09","0.02","1.3200","0.0100","7","0","0.1500",""
"8297737","Pokemon","SV08: Surging Sparks","Alolan Dugtrio - 123/191","","123/191","Uncommon","Near Mint","0.11","0.05","1.3200","0.0100","1","0","0.1500",""
"8297747","Pokemon","SV08: Surging Sparks","Alolan Dugtrio - 208/191","","208/191","Illustration Rare","Near Mint Holofoil","5.72","8.36","4.8100","3.5000","0","0","3.8200",""
"8297767","Pokemon","SV08: Surging Sparks","Altaria","","134/191","Uncommon","Near Mint","0.12","0.07","1.3200","0.0100","5","0","0.1500",""
"8297772","Pokemon","SV08: Surging Sparks","Altaria","","134/191","Uncommon","Near Mint Reverse Holofoil","0.23","0.18","1.3500","0.0400","1","0","0.1500",""
"8297777","Pokemon","SV08: Surging Sparks","Amulet of Hope","","162/191","ACE SPEC Rare","Near Mint Holofoil","0.41","0.37","1.3900","0.0800","0","0","0.1500",""
"8297782","Pokemon","SV08: Surging Sparks","Annihilape","","100/191","Uncommon","Near Mint","0.15","0.08","1.3200","0.0100","3","0","0.1500",""
"8297792","Pokemon","SV08: Surging Sparks","Appletun - 140/191","","140/191","Uncommon","Near Mint","0.12","0.06","1.3200","0.0100","1","0","0.1500",""
"8297797","Pokemon","SV08: Surging Sparks","Appletun - 140/191","","140/191","Uncommon","Near Mint Reverse Holofoil","0.35","0.27","1.3400","0.0300","0","0","0.1500",""
"8297807","Pokemon","SV08: Surging Sparks","Applin","","138/191","Common","Near Mint","0.10","0.05","1.3200","0.0100","1","0","0.1500",""
"8297812","Pokemon","SV08: Surging Sparks","Applin","","138/191","Common","Near Mint Reverse Holofoil","0.15","0.10","1.3200","0.0100","1","0","0.1500",""
"8297832","Pokemon","SV08: Surging Sparks","Armarouge","","034/191","Uncommon","Near Mint","0.09","0.06","1.3200","0.0100","6","0","0.1500",""
"8297842","Pokemon","SV08: Surging Sparks","Azelf","","080/191","Common","Near Mint","0.13","0.07","1.3200","0.0100","0","0","0.1500",""
"8297852","Pokemon","SV08: Surging Sparks","Azumarill","","074/191","Uncommon","Near Mint","0.09","0.10","1.3200","0.0100","1","0","0.1500",""
"8297862","Pokemon","SV08: Surging Sparks","Babiri Berry","","163/191","Uncommon","Near Mint","0.05","0.04","1.3200","0.0100","2","0","0.1500",""
"8297872","Pokemon","SV08: Surging Sparks","Black Kyurem ex - 048/191","","048/191","Double Rare","Near Mint Holofoil","0.63","0.99","1.7100","0.2200","0","0","0.2500",""
"8297882","Pokemon","SV08: Surging Sparks","Blitzle","","062/191","Common","Near Mint","0.07","0.03","1.3200","0.0100","8","0","0.1500",""
"8297892","Pokemon","SV08: Surging Sparks","Bouffalant","","151/191","Common","Near Mint","0.13","0.05","1.3200","0.0100","2","0","0.1500",""
"8297902","Pokemon","SV08: Surging Sparks","Braviary - 153/191","","153/191","Uncommon","Near Mint","0.06","0.04","1.3200","0.0100","2","0","0.1500",""
"8297912","Pokemon","SV08: Surging Sparks","Braviary - 214/191","","214/191","Illustration Rare","Near Mint Holofoil","4.00","5.00","4.3000","2.9900","0","0","2.9700",""
"8297922","Pokemon","SV08: Surging Sparks","Bronzong","","127/191","Common","Near Mint","0.09","0.03","1.3200","0.0100","2","0","0.1500",""
"8297932","Pokemon","SV08: Surging Sparks","Bronzor","","126/191","Common","Near Mint","0.03","0.02","1.3200","0.0100","4","0","0.1500",""
"8297937","Pokemon","SV08: Surging Sparks","Bronzor","","126/191","Common","Near Mint Reverse Holofoil","0.18","0.09","1.3200","0.0100","2","0","0.1500",""
"8297942","Pokemon","SV08: Surging Sparks","Bruxish - 049/191","","049/191","Uncommon","Near Mint","0.08","0.05","1.3200","0.0100","3","0","0.1500",""
"8297957","Pokemon","SV08: Surging Sparks","Call Bell","","165/191","Uncommon","Near Mint","0.08","0.02","1.3200","0.0100","3","0","0.1500",""
"8297967","Pokemon","SV08: Surging Sparks","Capsakid","","012/191","Common","Near Mint","0.08","0.03","1.3200","0.0100","5","0","0.1500",""
"8297972","Pokemon","SV08: Surging Sparks","Capsakid","","012/191","Common","Near Mint Reverse Holofoil","0.13","0.09","1.3300","0.0200","2","0","0.1500",""
"8297977","Pokemon","SV08: Surging Sparks","Castform Sunny Form - 020/191","","020/191","Common","Near Mint","0.14","0.06","1.3200","0.0100","1","0","0.1500",""
"8297982","Pokemon","SV08: Surging Sparks","Castform Sunny Form - 020/191","","020/191","Common","Near Mint Reverse Holofoil","0.22","0.10","1.3200","0.0100","1","0","0.1500",""
"8297992","Pokemon","SV08: Surging Sparks","Centiskorch","","028/191","Common","Near Mint","0.09","0.05","1.3200","0.0100","3","0","0.1500",""
"8297997","Pokemon","SV08: Surging Sparks","Centiskorch","","028/191","Common","Near Mint Reverse Holofoil","0.13","0.10","1.3200","0.0100","1","0","0.1500",""
"8298002","Pokemon","SV08: Surging Sparks","Ceruledge - 035/191","","035/191","Uncommon","Near Mint","0.11","0.05","1.3200","0.0100","5","0","0.1500",""
"8298022","Pokemon","SV08: Surging Sparks","Cetitan - 054/191","","054/191","Common","Near Mint","0.10","0.04","1.3200","0.0100","1","0","0.1500",""
"8298037","Pokemon","SV08: Surging Sparks","Cetoddle","","053/191","Common","Near Mint","0.08","0.05","1.3200","0.0100","3","0","0.1500",""
"8298047","Pokemon","SV08: Surging Sparks","Charcadet - 032/191","","032/191","Common","Near Mint","0.20","0.12","1.3400","0.0300","1","0","0.1500",""
"8298052","Pokemon","SV08: Surging Sparks","Charcadet - 032/191","","032/191","Common","Near Mint Reverse Holofoil","0.19","0.12","1.3600","0.0500","0","0","0.1500",""
"8298057","Pokemon","SV08: Surging Sparks","Charcadet - 033/191","","033/191","Common","Near Mint","0.09","0.10","1.3200","0.0100","2","0","0.1500",""
"8298062","Pokemon","SV08: Surging Sparks","Charcadet - 033/191","","033/191","Common","Near Mint Reverse Holofoil","0.13","0.10","1.3300","0.0200","1","0","0.1500",""
"8298067","Pokemon","SV08: Surging Sparks","Chien-Pao","","056/191","Rare","Near Mint Holofoil","0.11","0.10","1.3200","0.0100","0","0","0.1500",""
"8298072","Pokemon","SV08: Surging Sparks","Chien-Pao","","056/191","Rare","Near Mint Reverse Holofoil","0.23","0.23","1.3300","0.0200","0","0","0.1500",""
"8298077","Pokemon","SV08: Surging Sparks","Chill Teaser Toy","","166/191","Uncommon","Near Mint","0.04","0.03","1.3200","0.0100","2","0","0.1500",""
"8298092","Pokemon","SV08: Surging Sparks","Clemont's Quick Wit - 167/191","","167/191","Uncommon","Near Mint Reverse Holofoil","0.24","0.14","1.3400","0.0300","1","0","0.1500",""
"8298107","Pokemon","SV08: Surging Sparks","Clobbopus - 112/191","","112/191","Common","Near Mint","0.06","0.05","1.3200","0.0100","2","0","0.1500",""
"8298112","Pokemon","SV08: Surging Sparks","Clobbopus - 112/191","","112/191","Common","Near Mint Reverse Holofoil","0.12","0.08","1.3200","0.0100","2","0","0.1500",""
"8298122","Pokemon","SV08: Surging Sparks","Cofagrigus","","083/191","Rare","Near Mint Holofoil","0.23","0.10","1.3200","0.0100","0","0","0.1500",""
"8298132","Pokemon","SV08: Surging Sparks","Colbur Berry","","168/191","Uncommon","Near Mint","0.05","0.03","1.3200","0.0100","4","0","0.1500",""
"8298142","Pokemon","SV08: Surging Sparks","Counter Gain","","169/191","Uncommon","Near Mint","0.14","0.07","1.3200","0.0100","3","0","0.1500",""
"8298152","Pokemon","SV08: Surging Sparks","Crocalor","","030/191","Common","Near Mint","0.09","0.05","1.3200","0.0100","2","0","0.1500",""
"8298162","Pokemon","SV08: Surging Sparks","Cryogonal","","047/191","Common","Near Mint","0.09","0.05","1.3200","0.0100","3","0","0.1500",""
"8298167","Pokemon","SV08: Surging Sparks","Cryogonal","","047/191","Common","Near Mint Reverse Holofoil","0.13","0.08","1.3200","0.0100","1","0","0.1500",""
"8298182","Pokemon","SV08: Surging Sparks","Cyrano - 170/191","","170/191","Uncommon","Near Mint","0.13","","1.3200","0.0100","0","0","0.1500",""
"8298187","Pokemon","SV08: Surging Sparks","Cyrano - 170/191","","170/191","Uncommon","Near Mint Reverse Holofoil","0.22","0.33","1.3200","0.0100","0","0","0.1500",""
"8298197","Pokemon","SV08: Surging Sparks","Dedenne","","087/191","Common","Near Mint","0.11","0.05","1.3200","0.0100","3","0","0.1500",""
"8298202","Pokemon","SV08: Surging Sparks","Dedenne","","087/191","Common","Near Mint Reverse Holofoil","0.21","0.10","1.3200","0.0100","3","0","0.1500",""
"8298207","Pokemon","SV08: Surging Sparks","Deduction Kit","","171/191","Uncommon","Near Mint","0.08","0.04","1.3200","0.0100","3","0","0.1500",""
"8298212","Pokemon","SV08: Surging Sparks","Deduction Kit","","171/191","Uncommon","Near Mint Reverse Holofoil","0.28","0.15","1.3400","0.0300","1","0","0.1500",""
"8298217","Pokemon","SV08: Surging Sparks","Deino","","117/191","Common","Near Mint","0.14","0.07","1.3200","0.0100","2","0","0.1500",""
"8298227","Pokemon","SV08: Surging Sparks","Dhelmise","","010/191","Common","Near Mint","0.09","0.03","1.3200","0.0100","2","0","0.1500",""
"8298237","Pokemon","SV08: Surging Sparks","Dialga","","135/191","Rare","Near Mint Holofoil","0.27","0.10","1.3200","0.0100","0","0","0.1500",""
"8298247","Pokemon","SV08: Surging Sparks","Donphan","","103/191","Common","Near Mint","0.10","0.05","1.3200","0.0100","3","0","0.1500",""
"8298257","Pokemon","SV08: Surging Sparks","Dragon Elixir","","172/191","Uncommon","Near Mint","0.08","0.05","1.3200","0.0100","5","0","0.1500",""
"8298262","Pokemon","SV08: Surging Sparks","Dragon Elixir","","172/191","Uncommon","Near Mint Reverse Holofoil","0.29","0.15","1.3300","0.0200","0","0","0.1500",""
"8298267","Pokemon","SV08: Surging Sparks","Drasna - 173/191","","173/191","Common","Near Mint","0.11","0.05","1.3200","0.0100","0","0","0.1500",""
"8298282","Pokemon","SV08: Surging Sparks","Drayton - 174/191","","174/191","Uncommon","Near Mint","0.14","0.05","1.3200","0.0100","5","0","0.1500",""
"8298302","Pokemon","SV08: Surging Sparks","Drilbur","","108/191","Common","Near Mint","0.07","0.03","1.3200","0.0100","8","0","0.1500",""
"8298307","Pokemon","SV08: Surging Sparks","Drilbur","","108/191","Common","Near Mint Reverse Holofoil","0.16","0.10","1.3300","0.0200","1","0","0.1500",""
"8298312","Pokemon","SV08: Surging Sparks","Duraludon","","129/191","Common","Near Mint","0.08","0.03","1.3200","0.0100","4","0","0.1500",""
"8298317","Pokemon","SV08: Surging Sparks","Duraludon","","129/191","Common","Near Mint Reverse Holofoil","0.10","0.09","1.3200","0.0100","2","0","0.1500",""
"8298337","Pokemon","SV08: Surging Sparks","Dusk Ball","","175/191","Uncommon","Near Mint","0.13","0.07","1.3200","0.0100","5","0","0.1500",""
"8298347","Pokemon","SV08: Surging Sparks","Eevee","","143/191","Common","Near Mint","0.12","0.10","1.3200","0.0100","0","0","0.1500",""
"8298357","Pokemon","SV08: Surging Sparks","Energy Search Pro","","176/191","ACE SPEC Rare","Near Mint Holofoil","0.62","","1.5500","0.2400","0","0","0.2400",""
